1028689	Tom hasn't seen much of Mary recently.	1674329	تام اخیراً مری را زیاد ندیده است.
1028720	Tom has never seen Mary dance.	1629951	تام هیچگاه رقص مری را ندیده است.
1029341	Tom didn't answer Mary's question.	1888882	تام به سؤال مری جواب نداد.
1029794	Tom and Mary are very much in love.	1469350	تام و مری خیلی عاشق یکدیگر هستند.
1030048	Mary took her time choosing a dress even though Tom was waiting for her.	1584100	ماری وقت زیادی را برای انتخاب لباس صرف کرد، با وجود اینکه تام منتظر او بود.
1030258	He said, "I'm trying too much, but I don't achieve any success."	1030260	او گفت: من خیلی تلاش می کنم ولی موفقیتی به دست نمی آورم.
1030264	The government doesn't notice people. They do whatever they want.	1030292	دولت به مردم توجه نمی کند. آنها هر آنچه می خواهند انجام می دهند.
1030289	What should I do until 8 o'clock?!	654518	تا ساعت هشت چه کار کنم؟!
1032108	Iranians used to eat their main meal with yoghurt.	1032109	ایرانی ها عادت دارند که با غذاهای اصلی ماست بخورند.
1032110	In ethnic Iranian foods, you can see many products which are made of milk.	1032112	در غذاهای ایرانی شما می توانید محصولات فراونی که از شیر به دست آمدند، ببینید.
1035966	Contemporary Persian poems haven’t been known in west world as well as ancient ones.	1035974	در دنیای غرب، شعرهای معاصر فارسی به اندازه قدیمی تر ها خوب شناخته نشده اند.
1035975	Although many European researchers have studied ancient Persian literature in the nineteenth century, the new world is not paying attention to our contemporary literature.	1053322	گرچه در قرن نوزدهم بسیاری از محققین غربی بر روی ادبیات قدیم فارسی تحقیق کرده اند، اما دنیای جدید هیچ توجهی به ادبیات معاصر ما نمی کند.
1035976	The great contemporary poet who established a new style of poem was Nima Youshij.	1040870	شاعر بزرگی که یک سبک جدید شعر را پایه گذاری کرد، نیما یوشیج بود.
1037336	Do you need an envelope?	1037382	آیا شما یک پاکت نامه می خواهید؟
1040493	"What a nice surprise," Tom said as he opened the door and saw Mary standing there.	1041103	«خوب غافلگیرم کردی.» تام این را هنگامی گفت که در را باز کرد و دید ماری آنجا ایستاده است.
1040493	"What a nice surprise," Tom said as he opened the door and saw Mary standing there.	1041106	«چه مژده ی خوبی.» تام این را هنگامی گفت که در را باز کرد و دید ماری آنجا ایستاده است.
1040573	Tom politely pretended not to notice that Mary had been crying.	2025564	تام مودبانه تظاهر کرد که متوجه گریه کردن مری نشده است.
1040648	Tom dropped Mary off in front of John's.	1041523	تام ماری را جلوی خانه ی جان پیاده کرد.
1040649	Tom dropped by Mary's home every day for lunch.	1041521	تام هر روز برای ناهار سرزده به خانه‌ی ماری می آمد.
1040650	Tom drives Mary up the wall.	1041517	تام ماری را به بالای دیوار می‌راند.
1040651	Tom drew a happy face on the cover of his notebook.	1041512	تام چهره ی شادمانی روی جلد دفترش نقاشی کرد.
1040652	Tom double-checked his door to make sure it was locked.	1041511	تام دوباره درب را بررسی کرد تا مطمئن شود قفل است.
1040654	Tom doesn't like working the graveyard shift.	1041508	تام دوست ندارد در شیفت شب کار کند.
1040655	Tom doesn't like it when this kind of stuff happens.	1044423	وقتی چنین اتفاقاتی می افند تام خوشحال نمی شود.
1040656	Tom doesn't know much about sailing, does he?	1041498	تام که زیاد راجع به دریانوردی نمی داند. می داند؟
1040656	Tom doesn't know much about sailing, does he?	1044418	تام که چندان راجع به دریا نوردی نمی داند. می داند؟
1040657	Tom doesn't know much about guns.	1041497	تام زیاد راجع به اسلحه ها نمی داند.
1040657	Tom doesn't know much about guns.	1044417	تام چندان راجع به اسلحه نمی داند.
1040658	Tom doesn't know how to have a good time.	1041496	تام نمی داند چطور اوقات خوشی داشته باشد.
1040659	Tom doesn't know a whole lot about racing.	1041494	تام آنقدرها راجع به مسابقه دادن نمی‌داند.
1040661	Tom doesn't always play by the rules.	1041480	تام همیشه مطابق قانون بازی نمی کند.
1040662	Tom didn't want to see Mary in prison for a crime she didn't commit.	1041479	تام نمی خواست ماری را به خاطر جرمی که مرتکب نشده بود در زندان ببیند.
1040663	Tom didn't shoot anybody.	1041478	تام به کسی شلیک نکرد.
1040664	Tom didn't seem terribly interested in learning French.	1041475	تام چندان علاقه مند به آموزش فرانسه به نظر نمی رسید.
1040664	Tom didn't seem terribly interested in learning French.	1041476	به نظر نمی رسید تام چندان علاقه مند به آموزش فرانسه باشد.
1040665	Tom didn't seem inclined to elaborate and I didn't really want to know all the details anyway.	1041470	تام علاقه مند به نظر نمی رسید و به هر حال من نمی خواستم واقعا جزئیات را بدانم.
1040666	Tom didn't have the guts to shoot Mary.	1041466	تام جرئتش را نداشت به ماری شلیک کند.
1040667	Tom didn't feel like waiting.	1041460	به نظر نمی رسید تام در حال صبر کردن باشد.
1040667	Tom didn't feel like waiting.	1041465	تام در حال صبر کردن به نظر نمی رسید.
1040668	Tom didn't feel comfortable driving Mary's new car.	1041457	تام از راندن ماشین ماری احساس راحتی نمی کرد.
1040669	Tom didn't believe it for a second.	1041455	تام یک لحظه هم آن را باور نکرد.
1040670	Tom dialed Mary's number and got a busy signal.	1041453	تام با شماره ی ماری تماس گرفت و به بوق اشغال برخورد.
1040671	Tom decided to take matters into his own hands.	1041451	تام تصمیم گرفت موارد را خود بدست گیرد.
1040672	Tom decided to mosey on over to Mary's place.	1041445	تام تصمیم به اساس کشی به اقامتگاه ماری گرفت.
1040672	Tom decided to mosey on over to Mary's place.	1041446	تام تصمیم گرفت بگذارد برود اقامتگاه ماری.
1040672	Tom decided to mosey on over to Mary's place.	1041447	تام تصمیم گرفت به تدریج نقل مکان کند به اقامتگاه ماری.
1040673	Tom crawled into bed just before midnight.	1041438	تام درست قبل از نیمه شب به درون رختخوابش خزید.
1040674	Tom couldn't imagine himself shooting anyone.	1041436	تام نمی توانست خود را در حال شلیک به کسی تصوّر کند.
